# t theta omega l v E_kin E_pot E_elastic E_tot
9.00000 0.13742 -0.05830 2.79217 0.80870 0.34025 0.25824 16.05930 16.65779
9.01000 0.13682 -0.06276 2.79984 0.72638 0.27925 0.25668 16.19717 16.73309
9.02000 0.13617 -0.06721 2.80669 0.64335 0.22474 0.25487 16.32068 16.80029
9.03000 0.13547 -0.07164 2.81271 0.55971 0.17694 0.25282 16.42954 16.85930
9.04000 0.13474 -0.07606 2.81788 0.47553 0.13603 0.25054 16.52351 16.91008
9.05000 0.13395 -0.08048 2.82222 0.39091 0.10220 0.24802 16.60237 16.95258
9.06000 0.13313 -0.08490 2.82570 0.30592 0.07557 0.24527 16.66592 16.98677
9.07000 0.13226 -0.08933 2.82833 0.22067 0.05626 0.24231 16.71403 17.01260
9.08000 0.13134 -0.09377 2.83011 0.13522 0.04436 0.23912 16.74658 17.03005
9.09000 0.13038 -0.09823 2.83104 0.04968 0.03990 0.23572 16.76350 17.03912
9.10000 0.12938 -0.10272 2.83111 -0.03588 0.04293 0.23211 16.76477 17.03980
9.11000 0.12833 -0.10723 2.83032 -0.12136 0.05342 0.22830 16.75037 17.03209
9.12000 0.12723 -0.11177 2.82868 -0.20667 0.07134 0.22429 16.72036 17.01600
9.13000 0.12609 -0.11636 2.82619 -0.29174 0.09663 0.22010 16.67482 16.99155
9.14000 0.12490 -0.12098 2.82285 -0.37647 0.12918 0.21573 16.61385 16.95877
9.15000 0.12367 -0.12566 2.81866 -0.46078 0.16889 0.21118 16.53763 16.91770
9.16000 0.12239 -0.13039 2.81363 -0.54459 0.21559 0.20647 16.44632 16.86838
9.17000 0.12106 -0.13519 2.80777 -0.62779 0.26910 0.20160 16.34017 16.81087
9.18000 0.11969 -0.14004 2.80108 -0.71032 0.32922 0.19658 16.21943 16.74523
9.19000 0.11826 -0.14497 2.79357 -0.79209 0.39571 0.19141 16.08441 16.67153
9.20000 0.11679 -0.14998 2.78524 -0.87300 0.46831 0.18612 15.93542 16.58985
9.21000 0.11526 -0.15506 2.77611 -0.95299 0.54675 0.18070 15.77283 16.50028
9.22000 0.11368 -0.16024 2.76618 -1.03196 0.63071 0.17517 15.59703 16.40290
9.23000 0.11206 -0.16550 2.75547 -1.10985 0.71986 0.16953 15.40845 16.29784
9.24000 0.11037 -0.17087 2.74399 -1.18655 0.81387 0.16380 15.20752 16.18519
9.25000 0.10864 -0.17633 2.73175 -1.26201 0.91235 0.15799 14.99474 16.06508
9.26000 0.10685 -0.18191 2.71876 -1.33614 1.01493 0.15210 14.77060 15.93763
9.27000 0.10500 -0.18761 2.70503 -1.40885 1.12121 0.14615 14.53562 15.80298
9.28000 0.10309 -0.19343 2.69058 -1.48009 1.23076 0.14014 14.29036 15.66126
9.29000 0.10113 -0.19937 2.67543 -1.54978 1.34316 0.13410 14.03537 15.51263
9.30000 0.09911 -0.20545 2.65959 -1.61783 1.45797 0.12803 13.77124 15.35725
9.31000 0.09702 -0.21167 2.64308 -1.68419 1.57475 0.12194 13.49858 15.19527
9.32000 0.09487 -0.21804 2.62592 -1.74878 1.69302 0.11584 13.21800 15.02687
9.33000 0.09266 -0.22456 2.60811 -1.81153 1.81234 0.10976 12.93012 14.85222
9.34000 0.09038 -0.23124 2.58969 -1.87239 1.93223 0.10369 12.63558 14.67151
9.35000 0.08803 -0.23809 2.57067 -1.93128 2.05223 0.09766 12.33503 14.48492
9.36000 0.08562 -0.24511 2.55107 -1.98815 2.17186 0.09167 12.02912 14.29265
9.37000 0.08313 -0.25231 2.53091 -2.04293 2.29067 0.08574 11.71850 14.09491
9.38000 0.08057 -0.25969 2.51022 -2.09557 2.40819 0.07989 11.40383 13.89190
9.39000 0.07794 -0.26727 2.48901 -2.14601 2.52395 0.07412 11.08576 13.68383
9.40000 0.07523 -0.27505 2.46731 -2.19419 2.63752 0.06845 10.76496 13.47093
9.41000 0.07244 -0.28304 2.44513 -2.24007 2.74844 0.06290 10.44207 13.25341
9.42000 0.06956 -0.29123 2.42251 -2.28360 2.85629 0.05748 10.11773 13.03150
9.43000 0.06661 -0.29965 2.39947 -2.32473 2.96066 0.05220 9.79259 12.80544
9.44000 0.06357 -0.30829 2.37603 -2.36341 3.06113 0.04708 9.46726 12.57547
9.45000 0.06044 -0.31716 2.35221 -2.39960 3.15732 0.04214 9.14237 12.34183
9.46000 0.05723 -0.32627 2.32804 -2.43326 3.24886 0.03739 8.81851 12.10475
9.47000 0.05392 -0.33563 2.30355 -2.46436 3.33540 0.03284 8.49626 11.86450
9.48000 0.05051 -0.34523 2.27877 -2.49286 3.41661 0.02851 8.17621 11.62133
9.49000 0.04701 -0.35508 2.25371 -2.51872 3.49218 0.02443 7.85889 11.37549
9.50000 0.04341 -0.36519 2.22840 -2.54192 3.56182 0.02059 7.54483 11.12724
9.51000 0.03971 -0.37557 2.20288 -2.56243 3.62527 0.01703 7.23455 10.87685
9.52000 0.03590 -0.38620 2.17716 -2.58023 3.68229 0.01376 6.92853 10.62458
9.53000 0.03198 -0.39711 2.15128 -2.59529 3.73267 0.01079 6.62723 10.37070
9.54000 0.02796 -0.40828 2.12526 -2.60760 3.77624 0.00815 6.33109 10.11548
9.55000 0.02382 -0.41973 2.09914 -2.61713 3.81282 0.00584 6.04052 9.85918
9.56000 0.01956 -0.43144 2.07293 -2.62388 3.84230 0.00389 5.75590 9.60209
9.57000 0.01519 -0.44342 2.04667 -2.62783 3.86457 0.00232 5.47759 9.34447
9.58000 0.01069 -0.45567 2.02038 -2.62899 3.87956 0.00113 5.20591 9.08660
9.59000 0.00607 -0.46818 1.99410 -2.62733 3.88723 0.00036 4.94117 8.82875
9.60000 0.00133 -0.48094 1.96785 -2.62287 3.88756 0.00002 4.68363 8.57121
9.61000 -0.00355 -0.49395 1.94165 -2.61560 3.88058 0.00012 4.43354 8.31424
9.62000 -0.00855 -0.50719 1.91554 -2.60553 3.86633 0.00069 4.19110 8.05812
9.63000 -0.01369 -0.52066 1.88955 -2.59266 3.84489 0.00174 3.95650 7.80313
9.64000 -0.01897 -0.53434 1.86370 -2.57701 3.81636 0.00329 3.72988 7.54953
9.65000 -0.02438 -0.54821 1.83802 -2.55860 3.78087 0.00536 3.51138 7.29761
9.66000 -0.02993 -0.56226 1.81254 -2.53744 3.73858 0.00796 3.30108 7.04762
9.67000 -0.03563 -0.57645 1.78728 -2.51354 3.68968 0.01113 3.09904 6.79985
9.68000 -0.04146 -0.59076 1.76227 -2.48695 3.63438 0.01486 2.90531 6.55455
9.69000 -0.04744 -0.60517 1.73755 -2.45768 3.57293 0.01918 2.71990 6.31200
9.70000 -0.05357 -0.61964 1.71313 -2.42576 3.50557 0.02410 2.54277 6.07244
9.71000 -0.05983 -0.63412 1.68904 -2.39124 3.43260 0.02965 2.37390 5.83615
9.72000 -0.06625 -0.64859 1.66531 -2.35415 3.35432 0.03584 2.21321 5.60337
9.73000 -0.07281 -0.66298 1.64197 -2.31454 3.27106 0.04267 2.06062 5.37435
9.74000 -0.07951 -0.67726 1.61903 -2.27245 3.18316 0.05017 1.91600 5.14934
9.75000 -0.08635 -0.69136 1.59653 -2.22793 3.09099 0.05835 1.77922 4.92857
9.76000 -0.09333 -0.70523 1.57448 -2.18104 2.99493 0.06723 1.65014 4.71229
9.77000 -0.10045 -0.71880 1.55291 -2.13184 2.89536 0.07680 1.52857 4.50073
9.78000 -0.10771 -0.73201 1.53185 -2.08039 2.79269 0.08708 1.41433 4.29410
9.79000 -0.11509 -0.74477 1.51131 -2.02675 2.68733 0.09809 1.30721 4.09263
9.80000 -0.12260 -0.75702 1.49132 -1.97101 2.57971 0.10981 1.20699 3.89652
9.81000 -0.13023 -0.76868 1.47190 -1.91322 2.47026 0.12227 1.11345 3.70598
9.82000 -0.13797 -0.77965 1.45307 -1.85348 2.35941 0.13546 1.02634 3.52121
9.83000 -0.14582 -0.78986 1.43484 -1.79186 2.24759 0.14939 0.94542 3.34239
9.84000 -0.15377 -0.79921 1.41723 -1.72846 2.13524 0.16404 0.87042 3.16971
9.85000 -0.16180 -0.80761 1.40027 -1.66335 2.02281 0.17942 0.80110 3.00332
9.86000 -0.16992 -0.81498 1.38397 -1.59664 1.91072 0.19552 0.73717 2.84341
9.87000 -0.17810 -0.82122 1.36835 -1.52842 1.79939 0.21233 0.67839 2.69011
9.88000 -0.18634 -0.82624 1.35341 -1.45879 1.68926 0.22983 0.62449 2.54358
9.89000 -0.19462 -0.82996 1.33917 -1.38785 1.58073 0.24801 0.57520 2.40394
9.90000 -0.20293 -0.83228 1.32566 -1.31571 1.47421 0.26685 0.53026 2.27132
9.91000 -0.21126 -0.83314 1.31286 -1.24248 1.37008 0.28633 0.48942 2.14583
9.92000 -0.21959 -0.83246 1.30081 -1.16826 1.26872 0.30643 0.45243 2.02758
9.93000 -0.22790 -0.83017 1.28950 -1.09316 1.17050 0.32710 0.41906 1.91665
9.94000 -0.23619 -0.82622 1.27895 -1.01730 1.07574 0.34832 0.38906 1.81313
9.95000 -0.24442 -0.82055 1.26916 -0.94077 0.98479 0.37006 0.36223 1.71708
9.96000 -0.25259 -0.81313 1.26014 -0.86370 0.89795 0.39227 0.33835 1.62857
9.97000 -0.26068 -0.80392 1.25189 -0.78620 0.81549 0.41491 0.31723 1.54763
9.98000 -0.26866 -0.79292 1.24441 -0.70836 0.73770 0.43793 0.29869 1.47432
9.99000 -0.27653 -0.78013 1.23772 -0.63031 0.66481 0.46129 0.28255 1.40866
